https://en.wikipedia.org/wiki/Paper, 6 
https://en.wikipedia.org/wiki/People_Against_Gangsterism_and_Drugs, 5 
https://en.wikipedia.org/wiki/Petrol-paraffin_engine, 3 
https://en.wikipedia.org/wiki/Pneumatics, 5 
https://en.wikipedia.org/wiki/Politics_of_South_Africa, 6 
https://en.wikipedia.org/wiki/Pollution, 6 
https://en.wikipedia.org/wiki/Rail_transport, 6 
https://en.wikipedia.org/wiki/Rail_transport_in_South_Africa, 4 
https://en.wikipedia.org/wiki/Reconciliation_Day, 5 
https://en.wikipedia.org/wiki/Reproduction, 6 
https://en.wikipedia.org/wiki/Republic_of_South_Africa, 7 
https://en.wikipedia.org/wiki/Right_to_food, 6 
https://en.wikipedia.org/wiki/Road_map, 4 
https://en.wikipedia.org/wiki/Rock_(geology), 6 
https://en.wikipedia.org/wiki/San_healing_practices, 
https://en.wikipedia.org/wiki/San_languages, 6 
https://en.wikipedia.org/wiki/San_people, 6 
https://en.wikipedia.org/wiki/San_religion, 
https://en.wikipedia.org/wiki/San_rock_art, 
https://en.wikipedia.org/wiki/San_rock_art, 
https://en.wikipedia.org/wiki/Sand, 6 
https://en.wikipedia.org/wiki/Scale_(map), 5 
https://en.wikipedia.org/wiki/Scientific_classification_(disambiguation), 4 
https://en.wikipedia.org/wiki/Scientific_method, 6 
https://en.wikipedia.org/wiki/Settling, 5 
https://en.wikipedia.org/wiki/Sexism, 6 
https://en.wikipedia.org/wiki/Sieving, 5 
https://en.wikipedia.org/wiki/Soil, 6 
https://en.wikipedia.org/wiki/Sound, 6 
https://en.wikipedia.org/wiki/South_African_cuisine, 6 
https://en.wikipedia.org/wiki/South_African_locomotive_history, 
https://en.wikipedia.org/wiki/Standard_Model, 6 
https://en.wikipedia.org/wiki/Stereotype, 6 
https://en.wikipedia.org/wiki/Steve_Biko, 6 
https://en.wikipedia.org/wiki/Structure_(disambiguation), 5 
https://en.wikipedia.org/wiki/Textile, 6 
https://en.wikipedia.org/wiki/Trade, 6 
https://en.wikipedia.org/wiki/Transport, 6 
https://en.wikipedia.org/wiki/Transport, 6 
https://en.wikipedia.org/wiki/Transport_in_South_Africa, 6 
https://en.wikipedia.org/wiki/Two_foot_gauge_railways_in_South_Africa, 3 
https://en.wikipedia.org/wiki/Vibration, 6 
https://en.wikipedia.org/wiki/Walter_Sisulu, 6 
https://en.wikipedia.org/wiki/Water_filter, 5 
https://en.wikipedia.org/wiki/Water_pollution, 6 
https://en.wikipedia.org/wiki/Water_privatization_in_South_Africa, 3 
https://en.wikipedia.org/wiki/Water_supply_and_sanitation_in_South_Africa, 4 
https://en.wikipedia.org/wiki/Water_well, 6 
https://en.wikipedia.org/wiki/Wax, 5 
https://en.wikipedia.org/wiki/Western_Cape, 6 
https://en.wikipedia.org/wiki/Wetlands, 6 
https://en.wikipedia.org/wiki/Wildlife_conservation, 5 
https://en.wikipedia.org/wiki/Wildlife_management, 5 
https://en.wikipedia.org/wiki/Winnie_Madikizela-Mandela, 6 
https://en.wikipedia.org/wiki/Wood, 6 
https://en.wikipedia.org/wiki/Wool, 6 
https://en.wikipedia.org/wiki/Youth_culture, 5 
